;id_event;disease;serotype;latitude;longitude;locality;country;region;observation_date;report_date;species;diagnosis_source;humans_affected;humans_deaths;diagnosis_status;disease_type;serotype_type;species_copy;bird_type;family;scientific_name
946;338065;Influenza - Avian;H5N1 HPAI;-18.75;-70.3378;Playa Caleta Vitor;Chile;Americas;2022-12-07;2022-12-16;Wild,Pelecanidae (unidentified):Pelecanidae (incognita)(Pelecanidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Pelecanidae (unidentified):Pelecanidae (incognita)(Pelecanidae),;Wild;Pelecanidae;NA
947;338227;Influenza - Avian;H5N1 HPAI;34.7691;137.3916;Toyohashi-City2;Japan;Asia;2022-12-07;2022-12-16;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
948;338228;Influenza - Avian;H5N1 HPAI;32.0905;130.3526;Izumi-City7;Japan;Asia;2022-12-07;2022-12-16;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
949;338229;Influenza - Avian;H5N1 HPAI;38.7271;139.8267;Tsuruoka-City1;Japan;Asia;2022-12-07;2022-12-16;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
950;339595;Influenza - Avian;H5N1 HPAI;35.254044;127.16891; Gyeom-myeon, Gokseong-gun, Jeollanam-do, Republic of Korea;Republic of Korea;Asia;2022-12-07;2023-01-04;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
951;339599;Influenza - Avian;H5N1 HPAI;35.019047;126.448761;Hyeongyeong-myeon, Muan-gun, Jeollanam-do, Republic of Korea;Republic of Korea;Asia;2022-12-07;2023-01-04;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
952;340248;Influenza - Avian;H5N1 HPAI;45.10542;12.273202;ROSOLINA;Italy;Europe;2022-12-07;2023-01-11;Wild,Mallard:Anas platyrhynchos(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Mallard:Anas platyrhynchos(Anatidae),;Wild;Anatidae;Anas platyrhynchos
953;341072;Influenza - Avian;H5N1 HPAI;44.875;-98.514;Spink County;United States of America;Americas;2022-12-07;2023-01-13;Wild,Red Fox,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Red Fox,;Wild;NA;NA
954;341068;Influenza - Avian;H5N1 HPAI;48.217;-122.686;Island County;United States of America;Americas;2022-12-07;2023-01-13;Wild,Common raccoon (Procyon lotor),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Common raccoon (Procyon lotor),;Wild;NA;Procyon lotor
955;342206;Influenza - Avian;H5 HPAI;33.5902;130.4017;Fukuoka-City1;Japan;Asia;2022-12-07;2023-01-24;Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5;Wild,Mute Swan:Cygnus olor(Anatidae),;Wild;Anatidae;Cygnus olor
956;343089;Influenza - Avian;HPAI;-3.17364;-80.43623;Jambeli;Ecuador;Americas;2022-12-07;2023-01-31;Wild,Sulids (Sulidae),;OIE;NA;NA;Confirmed;HPAI;HPAI;Wild,Sulids (Sulidae),;Wild;Sulidae;NA
957;343628;Influenza - Avian;H5N1 HPAI;46.52063;19.63963;Kiskunmajsa;Hungary;Europe;2022-12-07;2023-02-01;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
958;345542;Influenza - Avian;H5N1 HPAI;41.51883;-72.80502;Connecticut;United States of America;Americas;2022-12-07;2023-02-21;Wild,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Wild,Unspecified bird,;Wild;NA;Unspecified bird
959;345562;Influenza - Avian;H5N1 HPAI;40.155;-74.3705;New Jersey;United States of America;Americas;2022-12-07;2023-02-21;Wild,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Wild,Unspecified bird,;Wild;NA;Unspecified bird
960;345564;Influenza - Avian;H5N1 HPAI;47.46638;-100.45196;North Dakota;United States of America;Americas;2022-12-07;2023-02-21;Wild,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Wild,Unspecified bird,;Wild;NA;Unspecified bird
961;345398;Influenza - Avian;H5N1 HPAI;40.6284;-105.4466;Larimer;United States of America;Americas;2022-12-06;2022-12-06;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
962;345399;Influenza - Avian;H5N1 HPAI;38.1756;-99.24116;Pawnee;United States of America;Americas;2022-12-06;2022-12-06;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
963;345400;Influenza - Avian;H5N1 HPAI;44.6004;-72.63511;Lamoille;United States of America;Americas;2022-12-06;2022-12-06;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
964;337615;Influenza - Avian;H5N1 HPAI;44.659;-97.198;Hamlin County;United States of America;Americas;2022-12-06;2022-12-14;Domestic,Turkey,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Turkey,;Domestic;NA;NA
965;338386;Influenza - Avian;H5N1 HPAI;53.18;-2.83;Christleton, Cheshire;U.K. of Great Britain and Northern Ireland;Europe;2022-12-06;2022-12-16;Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Mute Swan:Cygnus olor(Anatidae),;Wild;Anatidae;Cygnus olor
966;338381;Influenza - Avian;H5N1 HPAI;53.51;-1.3;Bolton upon Dearne, South Yorkshire;U.K. of Great Britain and Northern Ireland;Europe;2022-12-06;2022-12-16;Wild,Greylag Goose:Anser anser(Anatidae),Wild,Canada Goose:Branta canadensis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Greylag Goose:Anser anser(Anatidae),Wild,Canada Goose:Branta canadensis(Anatidae),;Wild;Anatidae;Anser anser
967;338406;Influenza - Avian;H5N1 HPAI;52.36;0.98;Location* Redgrave, Mid Suffolk;U.K. of Great Britain and Northern Ireland;Europe;2022-12-06;2022-12-16;Domestic,Duck,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Duck,;Domestic;NA;NA
968;338383;Influenza - Avian;H5N1 HPAI;53.45;-1.28;Thrybergh, South Yorkshire;U.K. of Great Britain and Northern Ireland;Europe;2022-12-06;2022-12-16;Wild,Canada Goose:Branta canadensis(Anatidae),Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Canada Goose:Branta canadensis(Anatidae),Wild,Mute Swan:Cygnus olor(Anatidae),;Wild;Anatidae;Branta canadensis
969;338062;Influenza - Avian;H5N1 HPAI;-23.0986;-70.4515;Playa de Mejillones;Chile;Americas;2022-12-06;2022-12-16;Wild,Pelecanidae (unidentified):Pelecanidae (incognita)(Pelecanidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Pelecanidae (unidentified):Pelecanidae (incognita)(Pelecanidae),;Wild;Pelecanidae;NA
970;338230;Influenza - Avian;H5N1 HPAI;37.6789;140.7353;Iitate-Village1;Japan;Asia;2022-12-06;2022-12-16;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
971;338231;Influenza - Avian;H5N1 HPAI;32.0905;130.3526;Izumi-City6;Japan;Asia;2022-12-06;2022-12-16;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
972;339939;Influenza - Avian;H5N1 HPAI;53.3;12.04;Putlitz;Germany;Europe;2022-12-06;2023-01-06;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
973;339970;Influenza - Avian;H5N1 HPAI;53.7;9.15;Hemmoor;Germany;Europe;2022-12-06;2023-01-06;Wild,Swan,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Swan,;Wild;NA;NA
974;339969;Influenza - Avian;H5N1 HPAI;53.166;8.8;Lilienthal;Germany;Europe;2022-12-06;2023-01-06;Wild,Anatidae (incognita),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Anatidae (incognita),;Wild;Anatidae;NA
975;339960;Influenza - Avian;H5N1 HPAI;53.14;9.26;Reeßum;Germany;Europe;2022-12-06;2023-01-06;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
976;341106;Influenza - Avian;H5N1 HPAI;47.319;-106.91;Garfield County;United States of America;Americas;2022-12-06;2023-01-13;Wild,Falcon,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Falcon,;Wild;NA;NA
977;341099;Influenza - Avian;H5N1 HPAI;47.511;-111.303;Cascade County;United States of America;Americas;2022-12-06;2023-01-13;Wild,Owl,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Owl,;Wild;NA;NA
978;342087;Influenza - Avian;H5N1 HPAI;22.4863;-98.0436;Altamira;Mexico;Americas;2022-12-06;2023-01-20;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
979;343629;Influenza - Avian;H5N1 HPAI;46.52455;19.632469;Kiskunmajsa;Hungary;Europe;2022-12-06;2023-02-01;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
980;343634;Influenza - Avian;H5N1 HPAI;46.27629;19.530357;KisszÃ¡llÃ¡s;Hungary;Europe;2022-12-06;2023-02-01;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
981;346650;Influenza - Avian;H5 HPAI;-17.8;-71.12;Playa Tacaguay;Peru;Americas;2022-12-06;2023-02-23;Wild,Peruvian pelican (Pelecanus thagus),;OIE;NA;NA;Confirmed;HPAI;H5;Wild,Peruvian pelican (Pelecanus thagus),;Wild;NA;Pelecanus thagus
982;336994;Influenza - Avian;H5N1 HPAI;50.96876;17.90187;Fa kowice;Poland;Europe;2022-12-05;2022-12-07;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
983;336996;Influenza - Avian;H5N1 HPAI;42.83316;12.767553;Campello Sul Clitunno;Italy;Europe;2022-12-05;2022-12-07;Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Mute Swan:Cygnus olor(Anatidae),;Wild;Anatidae;Cygnus olor
984;337275;Influenza - Avian;H5N1 HPAI;-18.415554;-70.322791;Humedal del río Lluta;Chile;Americas;2022-12-05;2022-12-09;Wild,Pelecanidae (unidentified):Pelecanidae (incognita)(Pelecanidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Pelecanidae (unidentified):Pelecanidae (incognita)(Pelecanidae),;Wild;Pelecanidae;NA
985;337081;Influenza - Avian;H5N1 HPAI;46.9323;26.3266;BATCA DOAMNEI;Romania;Europe;2022-12-05;2022-12-09;Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Mute Swan:Cygnus olor(Anatidae),;Wild;Anatidae;Cygnus olor
986;337605;Influenza - Avian;H5N1 HPAI;50.956607;5.278989;Hasselt;Belgium;Europe;2022-12-05;2022-12-14;Wild,Greylag Goose:Anser anser(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Greylag Goose:Anser anser(Anatidae),;Wild;Anatidae;Anser anser
987;337610;Influenza - Avian;H5N1 HPAI;38.096;-102.619;Prowers County;United States of America;Americas;2022-12-05;2022-12-14;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
988;337617;Influenza - Avian;H5N1 HPAI;42.771;-95.553;Cherokee County;United States of America;Americas;2022-12-05;2022-12-14;Domestic,Turkey,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Turkey,;Domestic;NA;NA
989;337616;Influenza - Avian;H5N1 HPAI;44.073;-92.7558;Dodge County;United States of America;Americas;2022-12-05;2022-12-14;Domestic,Turkey,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Turkey,;Domestic;NA;NA
990;337897;Influenza - Avian;H5N1 HPAI;22.469024;113.999111;Hong Kong Wetland Park;Hong Kong, SAR;Asia;2022-12-05;2022-12-15;Wild,Black-faced spoonbill (Platalea minor),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Black-faced spoonbill (Platalea minor),;Wild;NA;Platalea minor
991;338053;Influenza - Avian;H5N1 HPAI;34.781;-77.486;ONSLOW COUNTY;United States of America;Americas;2022-12-05;2022-12-15;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
992;338379;Influenza - Avian;H5N1 HPAI;51.5;-0.51;Langley, Buckinghamshire;U.K. of Great Britain and Northern Ireland;Europe;2022-12-05;2022-12-16;Wild,Greylag Goose:Anser anser(Anatidae),Wild,Canada Goose:Branta canadensis(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Greylag Goose:Anser anser(Anatidae),Wild,Canada Goose:Branta canadensis(Anatidae),;Wild;Anatidae;Anser anser
993;338380;Influenza - Avian;H5N1 HPAI;51.42;-0.65;Cheapside, Berkshire;U.K. of Great Britain and Northern Ireland;Europe;2022-12-05;2022-12-16;Wild,Buzzard,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Buzzard,;Wild;NA;NA
994;338064;Influenza - Avian;H5N1 HPAI;-20.2175;-70.1473;Calle Zegers esquina Barros Arana, Iquique;Chile;Americas;2022-12-05;2022-12-16;Wild,Pelecanidae (unidentified):Pelecanidae (incognita)(Pelecanidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Pelecanidae (unidentified):Pelecanidae (incognita)(Pelecanidae),;Wild;Pelecanidae;NA
995;338377;Influenza - Avian;H5N1 HPAI;57.6;-3.63;Nairn, Moray;U.K. of Great Britain and Northern Ireland;Europe;2022-12-05;2022-12-16;Domestic,Chicken,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Chicken,;Domestic;NA;NA
996;338063;Influenza - Avian;H5N1 HPAI;-23.5036;-70.4248;Monumento La Portada;Chile;Americas;2022-12-05;2022-12-16;Wild,Pelecanidae (unidentified):Pelecanidae (incognita)(Pelecanidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Pelecanidae (unidentified):Pelecanidae (incognita)(Pelecanidae),;Wild;Pelecanidae;NA
997;338232;Influenza - Avian;H5N1 HPAI;33.1948;130.0215;Takeo-City1;Japan;Asia;2022-12-05;2022-12-16;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
998;339609;Influenza - Avian;H5N1 HPAI;34.896783;126.552786;Donggang-myeon, Naju-si, Jeollanam-do, Republic of Korea;Republic of Korea;Asia;2022-12-05;2023-01-04;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
999;339936;Influenza - Avian;H5N1 HPAI;53.242;12.422;Wittstock/Dosse;Germany;Europe;2022-12-05;2023-01-06;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1000;340145;Influenza - Avian;H5N1 HPAI;52.756111;9.393056;Norderney;Germany;Europe;2022-12-05;2023-01-06;Wild,Laridae (unidentified):Laridae (incognita)(Laridae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Laridae (unidentified):Laridae (incognita)(Laridae),;Wild;Laridae;NA
1001;340244;Influenza - Avian;H5N1 HPAI;44.8958;11.815334;Copparo;Italy;Europe;2022-12-05;2023-01-11;Wild,Yellow-legged Gull ,;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Yellow-legged Gull ,;Wild;NA;NA
1002;343632;Influenza - Avian;H5N1 HPAI;46.18163;19.389784;MÃ©lykÃºt;Hungary;Europe;2022-12-05;2023-02-01;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1003;343635;Influenza - Avian;H5N1 HPAI;46.42518;19.55766;Kiskunhalas;Hungary;Europe;2022-12-05;2023-02-01;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1004;343622;Influenza - Avian;H5N1 HPAI;46.47424;19.988948;Kistelek;Hungary;Europe;2022-12-05;2023-02-01;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1005;343623;Influenza - Avian;H5N1 HPAI;46.60892;20.406042;Szentes;Hungary;Europe;2022-12-05;2023-02-01;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1006;343819;Influenza - Avian;H5N1 HPAI;42.9848;144.3813;Kushiro-City2;Japan;Asia;2022-12-05;2023-02-06;Wild,Large-billed Crow (Corvus macrorhynchos),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Large-billed Crow (Corvus macrorhynchos),;Wild;NA;Corvus macrorhynchos
1007;337618;Influenza - Avian;H5N1 HPAI;42.414;-94.989;Sac County;United States of America;Americas;2022-12-04;2022-12-14;Domestic,Turkey,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Turkey,;Domestic;NA;NA
1008;338233;Influenza - Avian;H5N1 HPAI;34.7691;137.3916;Toyohashi-City1;Japan;Asia;2022-12-04;2022-12-16;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1009;339807;Influenza - Avian;H5N1 HPAI;9.20243;-76.10431;Traspatio G 12;Colombia;Americas;2022-12-04;2022-12-19;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1010;339608;Influenza - Avian;H5N1 HPAI;35.014316;126.503255; Eomda-myeon, Hampyeong-gun, Jeollanam-do, Republic of Korea;Republic of Korea;Asia;2022-12-04;2023-01-04;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1011;343636;Influenza - Avian;H5N1 HPAI;46.565;19.62569;Szank;Hungary;Europe;2022-12-04;2023-02-01;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1012;345732;Influenza - Avian;H5N1 HPAI;45.02371;10.574713;Viadana;Italy;Europe;2022-12-04;2023-02-16;Domestic,Turkey,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Turkey,;Domestic;NA;NA
1013;346614;Influenza - Avian;H5 HPAI;-7.242;-79.4739;Localidad de Guadalupe;Peru;Americas;2022-12-04;2023-02-23;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1014;338392;Influenza - Avian;H5N1 HPAI;52.89;1.35;Frogshall, Norfolk;U.K. of Great Britain and Northern Ireland;Europe;2022-12-03;2022-12-16;Wild,Peregrin falcon:Falco peregrinus(Falconidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Peregrin falcon:Falco peregrinus(Falconidae),;Wild;Falconidae;Peregrin falcon
1015;338234;Influenza - Avian;H5N1 HPAI;32.0905;130.3526;Izumi-City5;Japan;Asia;2022-12-03;2022-12-16;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1016;338096;Influenza - Avian;H5N1 HPAI;23.474778;120.176861;Dongshi Township, Chiayi County;Taiwan (Province of China);Asia;2022-12-03;2022-12-16;Domestic,Muscovy Duck:Cairina moschata(Anatidae),;National authorities;NA;NA;Confirmed;HPAI;H5N1;Domestic,Muscovy Duck:Cairina moschata(Anatidae),;Domestic;Anatidae;Cairina moschata
1017;338097;Influenza - Avian;H5N1 HPAI;23.474778;120.176861;Dongshi Township, Chiayi County;Taiwan (Province of China);Asia;2022-12-03;2022-12-16;Domestic,Duck,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Domestic,Duck,;Domestic;NA;NA
1018;339808;Influenza - Avian;H5N1 HPAI;9.0386;-75.82981;Traspatio N G;Colombia;Americas;2022-12-03;2022-12-19;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1019;339805;Influenza - Avian;H5N1 HPAI;8.92001;-75.7742;Traspatio V M;Colombia;Americas;2022-12-03;2022-12-19;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1020;338946;Influenza - Avian;H5N1 HPAI;32.0906;130.3532;Izumi-City49;Japan;Asia;2022-12-03;2022-12-28;Wild,White-naped crane:Grus vipio(Gruidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,White-naped crane:Grus vipio(Gruidae),;Wild;Gruidae;Grus vipio
1021;338947;Influenza - Avian;H5N1 HPAI;32.0906;130.3532;Izumi-City48;Japan;Asia;2022-12-03;2022-12-28;Wild,Hooded crane:Grus monacha(Gruidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Hooded crane:Grus monacha(Gruidae),;Wild;Gruidae;Grus monacha
1022;339610;Influenza - Avian;H5N1 HPAI;35.071602;126.460391;Hyeongyeong-myeon, Muan-gun, Jeollanam-do, Republic of Korea;Republic of Korea;Asia;2022-12-03;2023-01-04;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1023;339611;Influenza - Avian;H5N1 HPAI;35.052727;126.495869;Hampyeong-eup, Hampyeong-gun, Jeollanam-do, Republic of Korea;Republic of Korea;Asia;2022-12-03;2023-01-04;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1024;340246;Influenza - Avian;H5N1 HPAI;44.9603;12.42283;Porto Tolle;Italy;Europe;2022-12-03;2023-01-11;Wild,Eurasian Wigeon:Anas penelope(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Eurasian Wigeon:Anas penelope(Anatidae),;Wild;Anatidae;Anas penelope
1025;342048;Influenza - Avian;H5 HPAI;35.4943;134.2223;Tottori-City1;Japan;Asia;2022-12-03;2023-01-23;Wild,Great Cormorant (Phalacrocorax carbo),;OIE;NA;NA;Confirmed;HPAI;H5;Wild,Great Cormorant (Phalacrocorax carbo),;Wild;NA;Phalacrocorax carbo
1026;343633;Influenza - Avian;H5N1 HPAI;46.63174;19.677088;MÃ³ricgÃ¡t;Hungary;Europe;2022-12-03;2023-02-01;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1027;343818;Influenza - Avian;H5N1 HPAI;41.7689;140.7286;Hakodate-City1;Japan;Asia;2022-12-03;2023-02-06;Wild,Peregrin falcon:Falco peregrinus(Falconidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Peregrin falcon:Falco peregrinus(Falconidae),;Wild;Falconidae;Peregrin falcon
1028;343821;Influenza - Avian;H5N1 HPAI;34.3428;134.0464;Takamatsu-City1;Japan;Asia;2022-12-03;2023-02-06;Wild,Mute Swan:Cygnus olor(Anatidae),;OIE;NA;NA;Confirmed;HPAI;H5N1;Wild,Mute Swan:Cygnus olor(Anatidae),;Wild;Anatidae;Cygnus olor
1029;344099;Influenza - Avian;H5N1 HPAI;50.816047;5.240638;Sint-Truiden;Belgium;Europe;2022-12-03;2023-02-07;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1030;345402;Influenza - Avian;H5N1 HPAI;33.19789;-92.58127;Union;United States of America;Americas;2022-12-02;2022-12-02;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1031;345403;Influenza - Avian;H5N1 HPAI;34.05533;-93.16144;Clark;United States of America;Americas;2022-12-02;2022-12-02;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1032;345401;Influenza - Avian;H5N1 HPAI;40.93234;-90.2133;Knox;United States of America;Americas;2022-12-02;2022-12-02;Domestic,Unspecified bird,;National authorities;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1033;337071;Influenza - Avian;H5N1 HPAI;46.555;19.9003;Csengele;Hungary;Europe;2022-12-02;2022-12-08;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1034;338055;Influenza - Avian;H5N1 HPAI;45.87;-72.45;Drummond Regional County Municipality (QC-IP23);Canada;Americas;2022-12-02;2022-12-15;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1035;338050;Influenza - Avian;H5N1 HPAI;37.415;-93.841;DADE COUNTY;United States of America;Americas;2022-12-02;2022-12-15;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
1036;338048;Influenza - Avian;H5N1 HPAI;44.386;-97.546;KINGSBURY COUNTY;United States of America;Americas;2022-12-02;2022-12-15;Domestic,Unspecified bird,;OIE;NA;NA;Confirmed;HPAI;H5N1;Domestic,Unspecified bird,;Domestic;NA;Unspecified bird
