;id_event;disease;serotype;latitude;longitude;locality;country;region;observation_date;report_date;species;diagnosis_source;humans_affected;humans_deaths;diagnosis_status;disease_type;serotype_type;bird_type;family;scientific_name
7285;222658;Influenza - Avian;H5N8 HPAI;43.576944;-0.376667;PIMBO;France;Europe;2017-01-11;2017-01-20;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7286;222657;Influenza - Avian;H5N8 HPAI;43.6397;-0.485556;SAMADET;France;Europe;2017-01-11;2017-01-20;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7287;222656;Influenza - Avian;H5N8 HPAI;43.5325;0.3339;Monclar-sur-Losse;France;Europe;2017-01-11;2017-01-20;domestic, duck;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Anatidae;NA
7288;222655;Influenza - Avian;H5N8 HPAI;43.77;-0.426389;Larrivière-Saint-Savin;France;Europe;2017-01-10;2017-01-20;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7289;222654;Influenza - Avian;H5N8 HPAI;43.43;0.4156;Saint-Michel;France;Europe;2017-01-10;2017-01-20;domestic, duck;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Anatidae;NA
7290;222653;Influenza - Avian;H5N8 HPAI;43.605;-0.405833;PUYOL-CAZALET;France;Europe;2017-01-10;2017-01-20;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7291;222652;Influenza - Avian;H5N8 HPAI;43.6272;-0.388611;PAYROS-CAZAUTETS;France;Europe;2017-01-10;2017-01-20;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7292;222395;Influenza - Avian;H5N8 HPAI;44.1011;28.3938;Constanta;Romania;Europe;2017-01-12;2017-01-19;wild, whooper swan;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7293;222342;Influenza - Avian;H5N8 HPAI;49.4388;14.7025;Chotciny u Tábora;Czech Republic;Europe;2017-01-12;2017-01-14;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7294;222341;Influenza - Avian;H5N8 HPAI;50.1726;14.5944;Lázne Toušen;Czech Republic;Europe;2017-01-09;2017-01-14;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7295;222340;Influenza - Avian;H5N8 HPAI;48.8164;16.8776;Brod nad Dyjí;Czech Republic;Europe;2017-01-08;2017-01-14;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7296;222339;Influenza - Avian;H5N8 HPAI;49.1608;16.516;Ledkovice;Czech Republic;Europe;2017-01-06;2017-01-14;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7297;222338;Influenza - Avian;H5N8 HPAI;53.07;12.47;Ostprignitz-Rupin;Germany;Europe;2017-01-10;2017-01-13;wild,anatidae (unidentified));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
7298;222337;Influenza - Avian;H5N8 HPAI;53.02;12.49;Kyritz;Germany;Europe;2017-01-10;2017-01-13;domestic, turkey;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;NA;NA
7299;222336;Influenza - Avian;H5N8 HPAI;51.77;8.46;Delbrück;Germany;Europe;2017-01-10;2017-01-13;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7300;222335;Influenza - Avian;H5N8 HPAI;51.73;6.49;Hamminkeln;Germany;Europe;2017-01-10;2017-01-13;domestic, turkey;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;NA;NA
7301;222334;Influenza - Avian;H5N8 HPAI;49.46;10.32;Burgbernheim;Germany;Europe;2017-01-06;2017-01-13;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7302;222333;Influenza - Avian;H5N8 HPAI;51.74;11.96;Köthen;Germany;Europe;2017-01-02;2017-01-13;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7303;222332;Influenza - Avian;H5N8 HPAI;47.760515;17.95229;Velke Kosihy;Slovakia;Europe;2017-01-02;2017-01-12;wild,mute swan (cygnus olor));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7304;222331;Influenza - Avian;H5N8 HPAI;48.786728;21.203558;Kosice;Slovakia;Europe;2017-01-02;2017-01-12;domestic, muscovy ducks;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;NA;NA
7305;222330;Influenza - Avian;H5N8 HPAI;45.71034;13.48683;Gorizia;Italy;Europe;2017-01-10;2017-01-13;wild, gadwall;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7306;222329;Influenza - Avian;H5N8 HPAI;48.3769;25.5661;Chortoryia;Ukraine;Europe;2017-01-01;2017-01-12;wild,mute swan (cygnus olor));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7307;222327;Influenza - Avian;H5N8 HPAI;44.147971;0.345039;Nerac;France;Europe;2017-01-12;2017-01-13;wild, mallard;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7308;222326;Influenza - Avian;H5N8 HPAI;46.0244;4.9903;Bouligneux;France;Europe;2017-01-06;2017-01-13;wild,mute swan (cygnus olor));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7309;222325;Influenza - Avian;H5N8 HPAI;44.153812;25.763426;Giurgiu;Romania;Europe;2017-01-10;2017-01-12;wild,mute swan (cygnus olor));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7310;222324;Influenza - Avian;H5N8 HPAI;46.630115;26.889913;Bacau;Romania;Europe;2017-01-03;2017-01-12;wild, whooper swan;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7311;222323;Influenza - Avian;H5N8 HPAI;44.964884;26.284386;Prahova;Romania;Europe;2017-01-03;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7312;222322;Influenza - Avian;H5N8 HPAI;49.988889;19.851944;Krakow;Poland;Europe;2017-01-10;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7313;222321;Influenza - Avian;H5N8 HPAI;50.435819;16.218908;Kudowa Zdroj;Poland;Europe;2017-01-09;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7314;222320;Influenza - Avian;H5N8 HPAI;42.089067;-4.769129;LAGUNA LA NAVA DE FUENTES;Spain;Europe;2017-01-03;2017-01-11;wild, greylag goose;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7315;222319;Influenza - Avian;H5N8 HPAI;48.3706;25.5592;Chortoryia;Ukraine;Europe;2017-01-03;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7316;222318;Influenza - Avian;H5N8 HPAI;45.5775;29.46;Myrne;Ukraine;Europe;2017-01-03;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7317;222317;Influenza - Avian;H5N8 HPAI;46.3786;15.6719;Pragersko;Slovenia;Europe;2017-01-10;2017-01-12;wild,mute swan (cygnus olor));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7318;222316;Influenza - Avian;H5N8 HPAI;46.5525;15.6428;Maribor-Lent;Slovenia;Europe;2017-01-06;2017-01-12;wild,mute swan (cygnus olor));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7319;222315;Influenza - Avian;H5N8 HPAI;46.3908;15.6728;Pragersko;Slovenia;Europe;2017-01-01;2017-01-12;wild,mute swan (cygnus olor));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7320;222314;Influenza - Avian;H5N8 HPAI;45.3467;16.7178;Sunja;Croatia;Europe;2016-12-27;2017-01-05;wild,mute swan (cygnus olor));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7321;222312;Influenza - Avian;H5N8 HPAI;49.1608;16.5566;Ivancice;Czech Republic;Europe;2017-01-04;2017-01-05;wild,mute swan (cygnus olor));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7322;222311;Influenza - Avian;H5N8 HPAI;45.7;13.44;Gorizia;Italy;Europe;2016-12-29;2016-12-30;wild,eurasian wigeon (anas penelope));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7323;222310;Influenza - Avian;H5N8 HPAI;45.7;13.44;Grado;Italy;Europe;2017-01-03;2017-01-11;wild,eurasian wigeon (anas penelope));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7324;222309;Influenza - Avian;H5N8 HPAI;47.47802;27.49717;Zaboloteni;Romania;Europe;2016-12-30;2017-01-10;wild,mute swan (cygnus olor));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7325;222308;Influenza - Avian;H5N8 HPAI;44.87364;20.443898;Pancevacki rit, Jerero-kanal Vizelj;Serbia;Europe;2017-01-09;2017-01-11;wild,mute swan (cygnus olor));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7326;222307;Influenza - Avian;H5N8 HPAI;45.268833;19.860566;Kanad Dunav Tisa Dunav;Serbia;Europe;2016-12-16;2017-01-11;wild,mute swan (cygnus olor));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7327;222306;Influenza - Avian;H5N8 HPAI;46.06635;19.82952;Ludoško jezero;Serbia;Europe;2016-12-16;2017-01-11;wild,mute swan (cygnus olor));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7328;222300;Influenza - Avian;H5N8 HPAI;52.153;5.244;Den Dolder;Netherlands;Europe;2017-01-10;2017-01-12;wild,anatidae (unidentified));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;anatidae;NA
7329;222299;Influenza - Avian;H5N8 HPAI;52.0;5.55;Rhenen;Netherlands;Europe;2016-12-17;2017-01-12;wild, wild duck;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7330;222091;Influenza - Avian;H5N8 HPAI;57.9;16.75;Loftahammar;Sweden;Europe;2016-12-11;2017-01-09;wild,white tailed eagle (haliaeetus albicilla));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7331;222087;Influenza - Avian;H5N8 HPAI;46.21;6.15;Lac Léman;Switzerland;Europe;2017-01-05;2017-01-11;wild, common coot, wild, tufted duck;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7332;222086;Influenza - Avian;H5N8 HPAI;47.36;8.54;Zürichsee;Switzerland;Europe;2017-01-03;2017-01-11;wild, gull;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7333;222085;Influenza - Avian;H5N8 HPAI;47.36;8.54;Zürichsee;Switzerland;Europe;2017-01-03;2017-01-11;wild,mute swan (cygnus olor));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7334;222083;Influenza - Avian;H5N6 HPAI;28.5;112.21;Farm;China;Asia;2017-01-11;2017-01-11;domestic, goose;OIE;NA;NA;Confirmed;HPAI;H5N6;Domestic;Anatidae;NA
7335;222081;Influenza - Avian;H5N8 HPAI;52.3797;-6.5778;Wexford Town;Ireland;Europe;2016-12-28;2017-01-10;wild,eurasian wigeon (anas penelope));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7337;222076;Influenza - Avian;H5N8 HPAI;45.9794;17.3669;Pitomaca;Croatia;Europe;2016-12-27;2017-01-05;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7338;222075;Influenza - Avian;H5N8 HPAI;57.362606;16.371552;Strömserum;Sweden;Europe;2016-12-01;2017-01-09;wild,white tailed eagle (haliaeetus albicilla));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7339;222074;Influenza - Avian;H5N8 HPAI;51.19;6.88;Düsseldorf;Germany;Europe;2017-01-09;2017-01-09;wild, swan;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7340;222073;Influenza - Avian;H5N8 HPAI;51.01;9.92;Hersfeld-Rotenburg;Germany;Europe;2017-01-06;2017-01-09;wild, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7341;222072;Influenza - Avian;H5N8 HPAI;53.6;11.39;Schwerin;Germany;Europe;2017-01-05;2017-01-09;wild, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7342;222071;Influenza - Avian;H5N8 HPAI;53.06;8.4;Hude;Germany;Europe;2017-01-05;2017-01-09;domestic, turkey;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;NA;NA
7343;222070;Influenza - Avian;H5N8 HPAI;52.41;10.85;Wolfsburg;Germany;Europe;2017-01-03;2017-01-09;wild, goose;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7344;222069;Influenza - Avian;H5N8 HPAI;51.89;11.72;Staßfurt;Germany;Europe;2017-01-03;2017-01-09;domestic, chicken;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Phasianidae;NA
7345;222068;Influenza - Avian;H5N8 HPAI;53.6;11.44;Schwerin;Germany;Europe;2017-01-03;2017-01-09;wild, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7346;222067;Influenza - Avian;H5N8 HPAI;53.05;7.8;Cloppenburg;Germany;Europe;2017-01-02;2017-01-09;wild, wild duck;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7347;222066;Influenza - Avian;H5N8 HPAI;53.04;8.35;Hatten;Germany;Europe;2017-01-02;2017-01-09;domestic, turkey;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;NA;NA
7348;222065;Influenza - Avian;H5N8 HPAI;52.99;8.1;Garrel;Germany;Europe;2016-12-31;2017-01-09;domestic, turkey;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;NA;NA
7349;222064;Influenza - Avian;H5N8 HPAI;52.99;8.1;Garrel;Germany;Europe;2016-12-31;2017-01-09;domestic, turkey;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;NA;NA
7350;222063;Influenza - Avian;H5N8 HPAI;53.02;8.23;Wardenburg;Germany;Europe;2016-12-31;2017-01-09;domestic, turkey;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;NA;NA
7351;222062;Influenza - Avian;H5N8 HPAI;51.58;7.13;Recklinghausen;Germany;Europe;2016-12-29;2017-01-09;wild, wild duck;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7352;222061;Influenza - Avian;H5N8 HPAI;49.25;12.76;Cham;Germany;Europe;2016-12-27;2017-01-09;wild, goose;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7353;222060;Influenza - Avian;H5N8 HPAI;50.08;9.0;Aschaffenburg;Germany;Europe;2016-12-27;2017-01-09;wild, swan;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7354;222059;Influenza - Avian;H5N8 HPAI;52.15;9.95;Hildesheim;Germany;Europe;2016-12-23;2017-01-09;wild, wild duck;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7355;222058;Influenza - Avian;H5N8 HPAI;52.52;8.36;Diepholz;Germany;Europe;2016-12-23;2017-01-09;wild, goose;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7356;222057;Influenza - Avian;H5N8 HPAI;48.41;10.01;Ulm;Germany;Europe;2016-12-23;2017-01-09;wild, swan;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7357;222056;Influenza - Avian;H5N8 HPAI;48.86;8.26;Rastatt;Germany;Europe;2016-12-23;2017-01-09;wild, wild duck;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7358;222055;Influenza - Avian;H5N8 HPAI;50.33;7.59;Koblenz;Germany;Europe;2016-12-22;2017-01-09;wild, wild duck;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7359;222054;Influenza - Avian;H5N8 HPAI;50.4;7.25;Ahrweiler;Germany;Europe;2016-12-22;2017-01-09;wild, wild duck;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7360;222053;Influenza - Avian;H5N8 HPAI;52.26;7.72;Steinfurt;Germany;Europe;2016-12-22;2017-01-09;wild, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7361;222052;Influenza - Avian;H5N8 HPAI;52.27;10.58;Braunschweig;Germany;Europe;2016-12-21;2017-01-09;wild, wild duck;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7362;222051;Influenza - Avian;H5N8 HPAI;60.095921;19.950646;Mariehamn;Finland;Europe;2016-12-29;2017-01-09;wild, tufted duck;OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7363;222050;Influenza - Avian;H5N8 HPAI;61.31536;22.126557;Harjavalta;Finland;Europe;2016-12-23;2017-01-09;wild,white tailed eagle (haliaeetus albicilla));OIE;NA;NA;Confirmed;HPAI;H5N8;Wild;NA;NA
7364;222017;Influenza - Avian;H5N8 HPAI;51.056591;17.926582;Wlochy;Poland;Europe;2017-01-06;2017-01-09;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7365;222016;Influenza - Avian;H5N8 HPAI;52.571583;15.712806;Przytoczna;Poland;Europe;2017-01-05;2017-01-09;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7366;222015;Influenza - Avian;H5N8 HPAI;49.893556;19.831278;Krzywaczka;Poland;Europe;2017-01-04;2017-01-09;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7367;222014;Influenza - Avian;H5N8 HPAI;52.623228;15.240006;Kielpin;Poland;Europe;2017-01-02;2017-01-09;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7368;222013;Influenza - Avian;H5N8 HPAI;52.648342;15.203183;Plonica;Poland;Europe;2017-01-02;2017-01-09;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7369;222012;Influenza - Avian;H5N8 HPAI;50.226796;18.252035;Przewoz;Poland;Europe;2017-01-02;2017-01-09;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7370;222011;Influenza - Avian;H5N8 HPAI;50.324778;20.488706;Koryto;Poland;Europe;2016-12-30;2017-01-09;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7371;222010;Influenza - Avian;H5N8 HPAI;49.691694;21.768472;Krosno;Poland;Europe;2016-12-30;2017-01-09;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7372;222009;Influenza - Avian;H5N8 HPAI;52.707889;15.429531;Stare Polichno;Poland;Europe;2016-12-29;2017-01-09;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7373;222008;Influenza - Avian;H5N8 HPAI;50.163194;20.990556;Dabrowa Tarnowska;Poland;Europe;2016-12-28;2017-01-09;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7374;222007;Influenza - Avian;H5N8 HPAI;52.641411;15.195228;Plonica;Poland;Europe;2016-12-28;2017-01-09;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7375;222006;Influenza - Avian;H5N8 HPAI;52.705558;15.430339;Stare Polichno;Poland;Europe;2016-12-28;2017-01-09;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7376;222005;Influenza - Avian;H5N8 HPAI;43.6589;-0.405833;Castelnau-Tursan;France;Europe;2017-01-10;2017-01-13;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7377;222004;Influenza - Avian;H5N8 HPAI;43.9036;-0.152222;MAULEON D''''ARMAGNAC;France;Europe;2017-01-10;2017-01-13;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7378;222003;Influenza - Avian;H5N8 HPAI;43.437222;0.271667;AUX-AUSSAT;France;Europe;2017-01-10;2017-01-13;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7379;222002;Influenza - Avian;H5N8 HPAI;43.6133;-0.434444;ARBOUCAVE;France;Europe;2017-01-09;2017-01-13;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7380;222001;Influenza - Avian;H5N8 HPAI;43.6397;-0.485556;Samadet;France;Europe;2017-01-09;2017-01-13;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7381;222000;Influenza - Avian;H5N8 HPAI;43.743056;-0.481667;Montgaillard;France;Europe;2017-01-09;2017-01-13;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7382;221999;Influenza - Avian;H5N8 HPAI;43.938056;-0.331111;Sainte-Foy;France;Europe;2017-01-09;2017-01-13;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7383;221998;Influenza - Avian;H5N8 HPAI;43.7036;-0.488056;Sarraziet;France;Europe;2017-01-09;2017-01-13;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7384;221997;Influenza - Avian;H5N8 HPAI;43.743056;-0.481667;Montgaillard;France;Europe;2017-01-09;2017-01-13;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7385;221995;Influenza - Avian;H5N8 HPAI;45.380407;12.166908;Mira ;Italy;Europe;2017-01-20;2017-01-23;domestic, turkey;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;NA;NA
7386;221994;Influenza - Avian;H5N8 HPAI;29.171;47.4905;Sulaibiyah;Kuwait;Asia;2016-12-12;2017-01-22;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7387;221993;Influenza - Avian;H5N8 HPAI;9.62228;76.64191;Kumarakom;India;Asia;2016-11-24;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7388;221992;Influenza - Avian;H5N8 HPAI;9.49508;76.40282;Ambalappuzha South;India;Asia;2016-11-23;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7389;221991;Influenza - Avian;H5N8 HPAI;9.49508;76.40282;Karuvatta;India;Asia;2016-11-17;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7390;221990;Influenza - Avian;H5N8 HPAI;9.49508;76.40282;Thalavady;India;Asia;2016-11-06;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7391;221989;Influenza - Avian;H5N8 HPAI;9.49508;76.40282;Punnappra South;India;Asia;2016-11-06;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7392;221988;Influenza - Avian;H5N8 HPAI;9.49508;76.40282;Purakkad;India;Asia;2016-11-01;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7393;221987;Influenza - Avian;H5N8 HPAI;9.62228;76.64191;Vechur;India;Asia;2016-10-31;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7394;221986;Influenza - Avian;H5N8 HPAI;9.49508;76.40282;Chennithala;India;Asia;2016-10-29;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7395;221985;Influenza - Avian;H5N8 HPAI;9.49508;76.40282;Pulincunnu;India;Asia;2016-10-29;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7396;221984;Influenza - Avian;H5N8 HPAI;9.49508;76.40282;Veeyapuram;India;Asia;2016-10-27;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7397;221983;Influenza - Avian;H5N8 HPAI;9.49508;76.40282;Edathua;India;Asia;2016-10-27;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7398;221982;Influenza - Avian;H5N8 HPAI;9.49508;76.40282;Champakkulam;India;Asia;2016-10-27;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7399;221981;Influenza - Avian;H5N8 HPAI;9.62228;76.64191;Arpookkara;India;Asia;2016-10-26;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7400;221980;Influenza - Avian;H5N8 HPAI;9.62228;76.64191;Aymanam;India;Asia;2016-10-26;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7401;221979;Influenza - Avian;H5N8 HPAI;9.49508;76.40282;Ambalapuzha North;India;Asia;2016-10-26;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7402;221978;Influenza - Avian;H5N8 HPAI;9.49508;76.40282;Nedumudy;India;Asia;2016-10-26;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7403;221977;Influenza - Avian;H5N8 HPAI;9.49508;76.40282;Pallippad;India;Asia;2016-10-24;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7404;221976;Influenza - Avian;H5N8 HPAI;9.49508;76.40282;Neelamperoor;India;Asia;2016-10-24;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7405;221975;Influenza - Avian;H5N8 HPAI;9.49508;76.40282;Cheruthana;India;Asia;2016-10-22;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
7406;221974;Influenza - Avian;H5N8 HPAI;9.49508;76.40282;Veliyanad;India;Asia;2016-10-21;2017-01-12;domestic, unspecified bird;OIE;NA;NA;Confirmed;HPAI;H5N8;Domestic;Unspecified bird;NA
